day,hour,temperature,wind,sharedbikes
324,12,160,110,1346
324,13,170,150,1226
324,14,165,150,1031
324,15,160,130,1204
324,16,165,140,1786
324,17,160,170,3507
324,18,150,140,3530
324,19,140,100,2018
324,20,140,110,1151
324,21,130,130,832
324,22,120,130,608
324,23,110,60,300
325,0,100,30,173
325,1,100,20,103
325,2,100,0,43
325,3,100,20,26
325,4,100,60,39
325,5,100,40,65
325,6,100,0,430
325,7,100,60,1336
325,8,105,55,3054
325,9,115,110,1607
325,10,120,85,912
325,11,130,60,806
325,12,115,170,601
325,13,115,150,276
325,14,120,190,288
325,15,115,165,477
325,16,115,150,811
325,17,105,90,1355
325,18,100,100,920
325,19,100,80,656
325,20,100,120,536
325,21,100,140,464
325,22,95,170,396
325,23,95,160,387
326,0,75,100,141
326,1,70,120,101
326,2,70,120,37
326,3,60,140,32
326,4,55,130,41
326,5,50,130,106
326,6,55,150,640
326,7,65,180,2187
326,8,80,180,4163
326,9,95,180,2096
326,10,115,200,957
326,11,105,240,796
326,12,110,250,968
326,13,110,220,1017
326,14,115,215,929
326,15,120,195,1075
326,16,120,195,1575
326,17,120,195,3533
326,18,120,180,3324
326,19,120,170,1966
326,20,120,140,1045
326,21,115,150,696
326,22,110,160,516
326,23,110,160,279
327,0,110,160,154
327,1,105,130,76
327,2,100,130,42
327,3,100,100,35
327,4,100,90,50
327,5,100,70,114
327,6,100,70,726
327,7,100,70,2449
327,8,105,90,4486
327,9,110,80,2152
327,10,120,95,1019
327,11,125,100,948
327,12,130,65,1333
327,13,140,110,1320
327,14,140,150,1352
327,15,150,100,1482
327,16,150,140,2112
327,17,140,160,4097
327,18,125,220,4049
327,19,105,210,2264
327,20,95,230,1286
327,21,90,195,822
327,22,90,180,578
327,23,80,140,396
328,0,80,150,196
328,1,70,130,102
328,2,65,100,56
328,3,60,100,32
328,4,55,60,53
328,5,50,65,119
328,6,55,80,729
328,7,65,120,2502
328,8,85,150,4646
328,9,95,230,2233
328,10,110,260,1086
328,11,120,250,1026
328,12,120,260,1324
328,13,120,280,1495
328,14,130,260,1462
328,15,130,250,1644
328,16,120,260,2114
328,17,120,290,4137
328,18,110,290,3932
328,19,100,270,2284
328,20,90,240,1246
328,21,80,195,744
328,22,80,160,617
328,23,80,140,418
329,0,80,140,186
329,1,80,150,100
329,2,80,100,72
329,3,70,70,36
329,4,60,70,47
329,5,65,90,116
329,6,75,140,694
329,7,85,215,2376
329,8,100,270,4255
329,9,105,210,2057
329,10,125,230,1047
329,11,130,310,1074
329,12,140,300,1231
329,13,135,290,1316
329,14,145,290,1312
329,15,145,280,1482
329,16,140,290,2040
329,17,130,240,3539
329,18,125,250,3634
329,19,120,240,1982
329,20,110,210,1096
329,21,105,180,832
329,22,100,150,629
329,23,100,130,459
330,0,100,130,257
330,1,90,170,142
330,2,90,200,75
330,3,90,195,52
330,4,90,180,56
330,5,90,150,112
330,6,85,160,591
330,7,90,195,2002
330,8,90,190,3908
330,9,100,240,2005
330,10,105,250,1083
330,11,105,270,999
330,12,110,220,1203
330,13,110,230,1303
330,14,110,220,874
330,15,105,230,777
330,16,95,240,924
330,17,90,215,1350
330,18,80,210,951
330,19,80,170,618
330,20,75,185,368
330,21,70,185,271
330,22,70,130,225
330,23,70,110,196
331,0,80,185,127
331,1,80,190,69
331,2,80,150,36
331,3,80,190,46
331,4,70,160,69
331,5,70,170,117
331,6,70,200,638
331,7,75,160,2061
331,8,80,180,3942
331,9,95,195,1873
331,10,100,230,885
331,11,100,230,775
331,12,110,220,921
331,13,110,250,868
331,14,115,270,901
331,15,110,275,811
331,16,95,185,1041
331,17,100,140,3006
331,18,70,195,2707
331,19,60,210,1460
331,20,50,130,684
331,21,40,60,501
331,22,40,100,351
331,23,50,110,260
332,0,45,100,116
332,1,50,160,65
332,2,50,190,30
332,3,50,170,24
332,4,40,180,40
332,5,40,195,123
332,6,40,185,700
332,7,45,195,2333
332,8,55,220,4413
332,9,60,240,2055
332,10,70,230,1038
332,11,80,260,920
332,12,85,250,1040
332,13,80,180,974
332,14,80,195,819
332,15,85,275,1014
332,16,90,240,1585
332,17,95,220,3269
332,18,80,260,2906
332,19,70,260,1726
332,20,60,220,1023
332,21,60,190,658
332,22,50,210,447
332,23,50,200,310
333,0,50,190,135
333,1,50,195,55
333,2,40,160,32
333,3,40,130,27
333,4,40,140,44
333,5,40,140,96
333,6,35,160,672
333,7,40,170,2313
333,8,55,160,4294
333,9,70,150,2091
333,10,75,190,1022
333,11,80,195,842
333,12,95,185,1142
333,13,100,80,1118
333,14,105,100,1073
333,15,105,65,1254
333,16,105,140,1774
333,17,80,185,3375
333,18,90,75,3125
333,19,85,90,1854
333,20,55,140,934
333,21,55,90,345
333,22,45,110,285
333,23,40,60,255
334,0,50,50,65
334,1,50,30,91
334,2,50,90,40
334,3,45,80,31
334,4,35,100,32
334,5,30,75,112
334,6,30,120,668
334,7,45,100,2267
334,8,55,120,4170
334,9,75,160,2123
334,10,80,150,1047
334,11,95,170,1030
334,12,105,170,1213
334,13,110,185,1272
334,14,115,230,1213
334,15,120,240,1278
334,16,115,230,1673
334,17,110,280,3041
334,18,105,260,2980
334,19,105,250,1733
334,20,100,270,990
334,21,100,240,659
334,22,90,240,569
334,23,90,230,312
335,0,80,240,151
335,1,75,240,82
335,2,70,220,63
335,3,70,220,46
335,4,70,250,53
335,5,60,210,101
335,6,60,250,564
335,7,65,250,1887
335,8,75,280,3669
335,9,85,315,1981
335,10,95,290,989
335,11,105,330,1051
335,12,95,340,1169
335,13,95,280,907
335,14,95,215,738
335,15,90,305,1041
335,16,100,230,1677
335,17,110,290,2845
335,18,110,275,2409
335,19,100,205,1513
335,20,100,205,998
335,21,90,165,596
335,22,85,100,460
335,23,80,110,395
336,0,100,220,158
336,1,100,205,113
336,2,90,150,77
336,3,85,140,41
336,4,80,120,41
336,5,70,130,109
336,6,80,140,674
336,7,90,170,2315
336,8,100,150,4298
336,9,110,100,2099
336,10,125,150,1089
336,11,135,140,1028
336,12,145,170,1314
336,13,145,180,1413
336,14,145,205,1273
336,15,140,185,1363
336,16,150,185,1942
336,17,150,170,3717
336,18,140,150,3741
336,19,140,130,2197
336,20,130,90,1253
336,21,130,65,812
336,22,120,70,602
336,23,110,100,293
337,0,110,120,174
337,1,100,100,97
337,2,95,90,58
337,3,90,90,44
337,4,80,75,50
337,5,80,60,133
337,6,85,20,743
337,7,110,0,2536
337,8,125,65,4743
337,9,145,80,2363
337,10,155,140,1188
337,11,160,150,1208
337,12,170,175,1482
337,13,170,180,1573
337,14,180,160,1582
337,15,170,170,1689
337,16,175,130,2292
337,17,170,170,4312
337,18,165,175,4133
337,19,155,120,2591
337,20,145,110,1493
337,21,130,110,914
337,22,115,90,626
337,23,105,75,158
338,0,110,50,60
338,1,100,90,132
338,2,95,80,43
338,3,90,70,25
338,4,80,65,43
338,5,85,50,124
338,6,95,60,745
338,7,115,80,2409
338,8,150,100,4836
338,9,170,140,2679
338,10,175,160,1351
338,11,180,160,1287
338,12,190,180,1715
338,13,200,175,1773
338,14,200,195,1785
338,15,185,240,1898
338,16,185,250,2621
338,17,175,250,4497
338,18,155,250,4162
338,19,140,220,2583
338,20,140,150,1610
338,21,130,140,999
338,22,125,160,802
338,23,120,160,505
339,0,115,110,266
339,1,110,75,136
339,2,105,60,85
339,3,95,60,77
339,4,90,50,61
339,5,90,50,140
339,6,95,65,712
339,7,105,90,2236
339,8,125,100,4425
339,9,155,90,2495
339,10,170,110,1342
339,11,185,150,1458
339,12,200,185,1845
339,13,200,215,1941
339,14,210,200,1859
339,15,210,210,2091
339,16,210,220,2861
339,17,200,230,4493
339,18,185,220,4136
339,19,175,205,2588
339,20,160,150,1619
339,21,145,150,1118
339,22,140,110,855
339,23,140,110,750
340,0,160,130,238
340,1,160,160,152
340,2,145,170,84
340,3,145,140,63
340,4,140,65,45
340,5,140,100,138
340,6,145,55,745
340,7,155,85,2507
340,8,175,150,4713
340,9,195,190,2345
340,10,205,220,1181
340,11,220,195,1177
340,12,230,195,1440
340,13,230,270,1583
340,14,220,270,1447
340,15,220,260,1676
340,16,210,220,2042
340,17,180,220,2266
340,18,170,150,2847
340,19,165,160,1172
340,20,160,130,965
340,21,160,120,766
340,22,160,110,563
340,23,160,110,352
341,0,160,90,187
341,1,160,100,149
341,2,160,100,86
341,3,160,160,60
341,4,160,110,36
341,5,150,140,102
341,6,150,140,435
341,7,150,130,1651
341,8,150,150,2702
341,9,150,160,1128
341,10,160,175,379
341,11,160,210,345
341,12,170,200,562
341,13,160,210,597
341,14,160,200,622
341,15,165,190,829
341,16,160,160,1112
341,17,165,195,2806
341,18,170,160,2969
341,19,160,170,1841
341,20,160,130,1184
341,21,160,110,819
341,22,150,110,564
341,23,150,90,287
342,0,150,65,108
342,1,150,50,31
342,2,150,50,22
342,3,150,80,13
342,4,150,100,30
342,5,150,130,93
342,6,150,120,646
342,7,145,120,1967
342,8,150,120,4162
342,9,150,100,2098
342,10,155,90,766
342,11,155,75,378
342,12,175,130,894
342,13,175,140,914
342,14,180,75,513
342,15,185,70,982
342,16,175,75,1447
342,17,185,140,3420
342,18,180,155,3486
342,19,175,185,2227
342,20,165,160,1402
342,21,160,70,844
342,22,150,40,687
342,23,150,50,444
343,0,150,55,238
343,1,150,110,101
343,2,150,65,52
343,3,145,100,36
343,4,135,100,45
343,5,125,80,134
343,6,125,70,770
343,7,135,120,2465
343,8,155,160,4648
343,9,160,150,2486
343,10,180,140,1290
343,11,205,200,1127
343,12,215,170,1625
343,13,225,245,1636
343,14,225,220,1634
343,15,230,230,1712
343,16,225,260,2348
343,17,225,260,4296
343,18,215,195,4141
343,19,215,200,2783
343,20,200,190,1812
343,21,180,200,1273
343,22,150,140,837
343,23,130,100,593
344,0,130,110,312
344,1,130,140,164
344,2,130,140,80
344,3,130,130,77
344,4,120,130,61
344,5,120,180,120
344,6,120,150,664
344,7,120,195,2195
344,8,130,160,4356
344,9,145,170,2509
344,10,155,185,1274
344,11,165,195,1307
344,12,170,205,1602
344,13,170,210,1854
344,14,170,210,1759
344,15,165,220,1847
344,16,155,220,2511
344,17,135,230,3980
344,18,125,210,3195
344,19,115,210,1833
344,20,110,205,1104
344,21,100,210,762
344,22,100,200,599
344,23,100,175,541
345,0,110,140,213
345,1,110,110,127
345,2,110,65,61
345,3,110,60,49
345,4,110,60,56
345,5,100,90,121
345,6,105,70,743
345,7,115,60,2449
345,8,125,65,4629
345,9,140,80,2382
345,10,145,60,1222
345,11,150,60,1227
345,12,160,70,1507
345,13,165,60,1535
345,14,185,120,1481
345,15,175,110,1680
345,16,185,170,2283
345,17,170,170,4518
345,18,170,195,4448
345,19,165,130,2598
345,20,160,90,1642
345,21,155,40,1020
345,22,140,60,683
345,23,140,20,371
346,0,130,100,206
346,1,130,110,112
346,2,120,110,54
346,3,120,90,49
346,4,105,75,53
346,5,110,55,151
346,6,110,70,868
346,7,120,90,2774
346,8,135,80,5322
346,9,150,140,2472
346,10,155,160,1214
346,11,175,180,1190
346,12,175,175,1409
346,13,175,205,1501
346,14,175,200,1368
346,15,170,220,1560
346,16,175,180,2238
346,17,170,200,4203
346,18,165,260,4068
346,19,155,260,2288
346,20,140,260,1394
346,21,140,185,940
346,22,140,170,640
346,23,130,170,371
347,0,130,170,176
347,1,130,160,113
347,2,130,160,84
347,3,130,190,41
347,4,130,170,53
347,5,130,195,140
347,6,130,210,746
347,7,130,185,2520
347,8,130,160,4221
347,9,130,130,1480
347,10,135,160,785
347,11,135,190,414
347,12,130,140,330
347,13,125,120,651
347,14,130,85,879
347,15,130,120,1033
347,16,125,150,1414
347,17,135,150,2199
347,18,125,160,2430
347,19,130,110,1748
347,20,130,90,943
347,21,130,120,712
347,22,120,160,627
347,23,120,170,372
348,0,120,170,178
348,1,115,195,105
348,2,110,150,78
348,3,115,170,43
348,4,110,130,52
348,5,110,75,122
348,6,120,100,770
348,7,120,110,2364
348,8,130,130,4603
348,9,130,150,2366
348,10,140,120,1125
348,11,150,80,1114
348,12,160,90,1409
348,13,170,130,1427
348,14,170,140,1391
348,15,175,160,1509
348,16,180,230,2107
348,17,180,210,3843
348,18,175,230,3752
348,19,155,210,2255
348,20,140,250,1396
348,21,140,205,1000
348,22,140,220,734
348,23,140,210,524
349,0,140,240,311
349,1,140,200,200
349,2,140,200,119
349,3,140,195,81
349,4,140,180,65
349,5,140,185,138
349,6,140,195,693
349,7,150,195,2243
349,8,155,215,4316
349,9,160,250,2279
349,10,170,250,1207
349,11,170,250,1209
349,12,175,240,1695
349,13,180,200,1731
349,14,195,220,1700
349,15,195,220,1809
349,16,190,205,2387
349,17,185,220,3913
349,18,175,210,3452
349,19,160,200,2212
349,20,150,185,1477
349,21,150,120,983
349,22,150,160,797
349,23,145,120,657
350,0,140,130,219
350,1,140,150,111
350,2,140,160,72
350,3,130,140,45
350,4,125,160,70
350,5,120,170,152
350,6,110,140,742
350,7,120,160,2489
350,8,135,180,4640
350,9,145,170,2328
350,10,160,195,1137
350,11,165,170,1131
350,12,170,170,1500
350,13,175,185,1455
350,14,180,130,1425
350,15,180,140,1540
350,16,185,130,2103
350,17,185,120,4016
350,18,180,170,4001
350,19,170,160,2466
350,20,165,140,1598
350,21,150,150,915
350,22,135,120,575
350,23,130,100,337
351,0,125,90,190
351,1,115,120,114
351,2,100,90,69
351,3,95,65,66
351,4,90,50,60
351,5,90,60,156
351,6,100,80,876
351,7,110,130,2819
351,8,120,150,4935
351,9,135,180,2382
351,10,150,195,1210
351,11,150,205,1128
351,12,150,160,1476
351,13,160,180,1433
351,14,160,200,1400
351,15,165,190,1521
351,16,165,220,2244
351,17,160,240,3982
351,18,155,195,4088
351,19,145,220,2512
351,20,130,200,1489
351,21,115,195,1037
351,22,110,130,617
351,23,110,120,380
352,0,110,195,176
352,1,105,150,101
352,2,100,130,68
352,3,100,160,45
352,4,100,110,54
352,5,100,150,116
352,6,100,140,760
352,7,100,140,2518
352,8,100,140,4600
352,9,100,130,2189
352,10,110,120,1040
352,11,110,120,950
352,12,115,110,1258
352,13,120,100,1228
352,14,120,110,1196
352,15,120,100,1290
352,16,120,85,1891
352,17,115,100,3530
352,18,115,75,3284
352,19,120,75,2079
352,20,120,65,1298
352,21,120,65,879
352,22,120,80,608
352,23,120,65,456
353,0,115,65,258
353,1,110,50,143
353,2,110,50,103
353,3,110,40,58
353,4,105,40,65
353,5,100,40,136
353,6,105,40,767
353,7,120,50,2623
353,8,130,60,4704
353,9,145,65,2475
353,10,150,70,1288
353,11,165,60,1171
353,12,170,85,1583
353,13,180,60,1667
353,14,190,80,1572
353,15,190,90,1721
353,16,190,130,2390
353,17,180,240,3994
353,18,170,200,3865
353,19,160,185,2347
353,20,150,190,1598
353,21,135,160,1135
353,22,135,150,855
353,23,130,160,595
354,0,125,180,349
354,1,120,150,157
354,2,110,130,121
354,3,110,150,80
354,4,110,150,71
354,5,110,120,153
354,6,120,110,670
354,7,125,160,2113
354,8,130,140,4057
354,9,145,120,2308
354,10,155,120,1226
354,11,170,160,1199
354,12,180,180,1675
354,13,190,190,1755
354,14,195,150,1786
354,15,200,150,2144
354,16,200,170,2726
354,17,190,195,3887
354,18,185,200,3196
354,19,170,180,2222
354,20,155,180,1361
354,21,150,170,980
354,22,140,160,815
354,23,140,130,657
355,0,140,260,226
355,1,135,220,162
355,2,130,270,110
355,3,125,270,53
355,4,120,300,65
355,5,120,270,111
355,6,120,270,492
355,7,110,230,1065
355,8,110,200,1213
355,9,110,270,398
355,10,110,220,186
355,11,120,230,168
355,12,120,250,315
355,13,130,220,524
355,14,130,250,687
355,15,130,210,919
355,16,130,260,1272
355,17,130,280,2706
355,18,130,230,2464
355,19,130,215,976
355,20,130,215,762
355,21,130,160,522
355,22,130,195,392
355,23,130,170,290
356,0,130,170,174
356,1,130,140,115
356,2,130,150,71
356,3,130,100,76
356,4,130,120,84
356,5,120,140,142
356,6,120,140,590
356,7,125,160,1884
356,8,130,160,3582
356,9,130,190,1806
356,10,130,200,879
356,11,130,220,785
356,12,130,180,908
356,13,130,190,1030
356,14,130,190,979
356,15,130,185,1143
356,16,130,195,1561
356,17,130,220,3107
356,18,130,170,3156
356,19,130,180,1954
356,20,125,195,1160
356,21,120,210,765
356,22,120,230,530
356,23,120,185,390
357,0,120,175,213
357,1,110,200,112
357,2,110,180,95
357,3,110,190,53
357,4,110,150,60
357,5,110,170,118
357,6,110,195,637
357,7,110,215,1982
357,8,110,220,3888
357,9,110,205,2013
357,10,120,195,912
357,11,120,230,906
357,12,120,240,1139
357,13,120,230,1330
357,14,120,250,1202
357,15,120,240,1266
357,16,120,200,1683
357,17,120,205,3178
357,18,120,180,3109
357,19,110,210,1865
357,20,110,195,1177
357,21,110,190,849
357,22,110,170,648
357,23,100,170,466
358,0,100,160,247
358,1,100,140,165
358,2,100,130,97
358,3,100,130,103
358,4,100,140,71
358,5,100,140,113
358,6,100,120,554
358,7,100,130,1765
358,8,100,140,3555
358,9,105,160,2010
358,10,110,140,1021
358,11,115,130,999
358,12,120,130,1273
358,13,120,130,1412
358,14,130,130,1320
358,15,130,160,1467
358,16,130,130,2064
358,17,130,110,3336
358,18,120,130,2793
358,19,120,100,1731
358,20,120,90,1211
358,21,120,50,758
358,22,120,65,640
358,23,120,60,549
359,0,130,130,268
359,1,125,110,164
359,2,120,100,93
359,3,120,100,44
359,4,120,90,64
359,5,120,100,140
359,6,120,110,691
359,7,120,140,2499
359,8,130,160,4547
359,9,145,160,2317
359,10,165,150,1208
359,11,185,160,1266
359,12,205,150,1541
359,13,190,200,1663
359,14,185,140,1763
359,15,210,130,1845
359,16,220,190,2430
359,17,215,190,4752
359,18,205,180,4720
359,19,195,170,2820
359,20,165,170,1842
359,21,145,160,1108
359,22,140,140,794
359,23,140,110,471
360,0,135,110,282
360,1,130,90,145
360,2,130,80,83
360,3,130,70,46
360,4,130,75,63
360,5,130,55,163
360,6,135,60,845
360,7,145,50,2734
360,8,165,50,4984
360,9,185,65,2457
360,10,205,80,1239
360,11,215,100,1160
360,12,225,90,1485
360,13,230,130,1511
360,14,215,130,790
360,15,195,70,607
360,16,195,50,1504
360,17,205,75,3808
360,18,200,80,4031
360,19,200,80,2506
360,20,195,110,1699
360,21,175,130,1110
360,22,170,110,884
360,23,160,90,540
361,0,160,40,320
361,1,160,20,138
361,2,160,20,76
361,3,160,65,47
361,4,150,20,48
361,5,150,30,127
361,6,160,65,689
361,7,170,0,2446
361,8,180,20,4672
361,9,195,70,2439
361,10,210,65,1166
361,11,225,50,1140
361,12,235,50,1578
361,13,245,70,1614
361,14,220,40,1167
361,15,220,60,750
361,16,215,75,1252
361,17,215,65,3354
361,18,225,35,4007
361,19,190,195,2606
361,20,165,195,1907
361,21,145,195,1234
361,22,140,185,865
361,23,140,140,554
362,0,140,130,310
362,1,135,130,196
362,2,140,110,115
362,3,135,80,90
362,4,130,70,61
362,5,140,80,139
362,6,130,90,793
362,7,130,80,2537
362,8,120,90,4727
362,9,130,70,2500
362,10,145,100,1235
362,11,160,90,1315
362,12,165,120,1768
362,13,180,140,1802
362,14,190,140,1781
362,15,190,130,1959
362,16,195,120,2635
362,17,200,150,4453
362,18,190,150,4753
362,19,175,160,2851
362,20,165,180,1909
362,21,155,140,1434
362,22,155,110,1090
362,23,150,65,712
363,0,150,85,435
363,1,140,70,283
363,2,130,60,165
363,3,135,60,151
363,4,130,65,73
363,5,135,80,163
363,6,135,70,699
363,7,140,90,2331
363,8,155,60,4312
363,9,170,80,2494
363,10,175,80,1337
363,11,195,80,1387
363,12,205,90,1767
363,13,220,110,1933
363,14,230,120,1918
363,15,230,110,2062
363,16,230,130,2846
363,17,215,155,4421
363,18,205,190,3898
363,19,195,170,2508
363,20,195,140,1563
363,21,180,130,1043
363,22,170,90,1029
363,23,170,90,819
364,0,170,110,309
364,1,165,160,197
364,2,160,140,99
364,3,160,130,49
364,4,155,160,89
364,5,150,180,145
364,6,150,180,710
364,7,160,170,2280
364,8,170,160,4305
364,9,170,160,2000
364,10,165,180,656
364,11,170,180,630
364,12,180,180,931
364,13,185,180,1006
364,14,175,215,821
364,15,170,215,859
364,16,170,160,1519
364,17,165,190,2533
364,18,170,160,3005
364,19,170,110,2024
364,20,170,70,1276
364,21,170,75,754
364,22,170,80,691
364,23,165,130,405
365,0,160,130,240
365,1,150,155,93
365,2,140,110,56
365,3,150,120,49
365,4,140,80,58
365,5,150,120,160
365,6,150,110,754
365,7,150,190,2374
365,8,160,185,4469
365,9,165,195,1725
365,10,175,230,848
365,11,175,240,409
365,12,165,210,727
365,13,165,180,1084
365,14,185,240,742
365,15,165,195,911
365,16,175,205,1628
365,17,170,220,3693
365,18,180,195,3849
365,19,175,200,2348
365,20,170,160,1382
365,21,160,150,1005
365,22,155,120,770
365,23,150,110,478
366,0,150,120,252
366,1,145,140,180
366,2,135,130,93
366,3,140,120,81
366,4,135,100,89
366,5,130,80,172
366,6,140,100,792
366,7,155,150,2597
366,8,165,190,4818
366,9,175,190,2485
366,10,185,170,1260
366,11,195,160,1322
366,12,190,160,1484
366,13,190,210,1482
366,14,185,250,1333
366,15,185,195,1538
366,16,180,195,2190
366,17,185,175,4208
366,18,190,230,4145
366,19,180,205,2639
366,20,170,150,1616
366,21,160,150,1025
366,22,150,140,907
366,23,140,110,603
367,0,140,110,302
367,1,140,80,190
367,2,140,75,91
367,3,140,70,53
367,4,140,70,47
367,5,140,65,136
367,6,145,80,789
367,7,150,100,2591
367,8,155,160,3939
367,9,165,140,1657
367,10,175,120,1044
367,11,180,120,1125
367,12,170,185,1281
367,13,160,160,1488
367,14,180,140,1165
367,15,180,140,1217
367,16,190,120,2175
367,17,185,110,3468
367,18,180,120,3157
367,19,165,110,1764
367,20,160,70,1246
367,21,160,65,942
367,22,155,80,790
367,23,150,65,453
368,0,145,30,297
368,1,145,60,149
368,2,145,60,97
368,3,135,80,82
368,4,130,70,76
368,5,130,100,155
368,6,135,100,623
368,7,140,100,1796
368,8,140,100,3816
368,9,150,110,2349
368,10,160,130,1224
368,11,165,140,1264
368,12,170,120,1456
368,13,165,80,1715
368,14,185,140,1572
368,15,180,185,1611
368,16,175,150,2023
368,17,165,110,2872
368,18,175,100,3000
368,19,170,90,2002
368,20,165,85,1386
368,21,155,120,940
368,22,150,65,892
368,23,150,75,244
369,0,160,195,124
369,1,160,200,75
369,2,160,200,36
369,3,160,220,35
369,4,160,195,49
369,5,160,190,104
369,6,160,195,488
369,7,160,220,1065
369,8,160,215,1279
369,9,160,180,522
369,10,160,170,184
369,11,160,200,172
369,12,170,190,343
369,13,185,180,631
369,14,200,200,889
369,15,210,220,1204
369,16,215,230,1714
369,17,220,285,3735
369,18,220,260,3652
369,19,215,250,2236
369,20,210,220,1313
369,21,200,185,845
369,22,190,150,874
369,23,180,140,488
370,0,175,130,280
370,1,170,120,180
370,2,165,140,108
370,3,160,140,84
370,4,160,150,59
370,5,160,140,155
370,6,165,140,819
370,7,170,140,2556
370,8,185,205,4908
370,9,195,180,2520
370,10,195,190,1302
370,11,205,180,1260
370,12,210,180,1753
370,13,215,180,1691
370,14,210,180,1556
370,15,205,205,1752
370,16,210,205,2411
370,17,210,195,4316
370,18,205,160,4170
370,19,205,110,2693
370,20,195,160,1617
370,21,185,160,1118
370,22,180,140,787
370,23,170,140,456
371,0,160,140,276
371,1,160,130,185
371,2,150,110,108
371,3,150,100,69
371,4,150,65,64
371,5,155,65,168
371,6,165,60,787
371,7,175,65,2553
371,8,175,65,4455
371,9,175,100,2331
371,10,195,110,1134
371,11,200,180,1174
371,12,205,130,1450
371,13,210,160,1495
371,14,220,180,1426
